 format: day,hour,forecast,value  location:51_129 Start : 20221229 
 30,1100,+20,3.300000 
 30,1100,+21,3.000000 
 30,1100,+22,2.800000 
 30,1100,+23,2.600000 
 30,1100,+24,2.500000 
 30,1100,+25,2.600000 
 30,1100,+26,2.700000 
 30,1100,+27,2.800000 
 30,1100,+28,2.900000 
 30,1100,+29,2.900000 
 30,1100,+30,2.900000 
 30,1100,+31,2.800000 
 30,1100,+32,2.600000 
 30,1100,+33,2.900000 
 30,1100,+34,3.400000 
 30,1100,+35,3.100000 
 30,1100,+36,2.700000 
 30,1100,+37,2.900000 
 30,1100,+38,3.200000 
 30,1100,+39,3.500000 
 30,1100,+40,4.000000 
 30,1100,+41,4.400000 
 30,1100,+42,5.000000 
 30,1100,+43,5.300000 
 30,1100,+44,5.000000 
 30,1100,+45,3.800000 
 30,1100,+46,4.200000 
 30,1100,+47,4.800000 
 30,1100,+48,4.900000 
 30,1100,+49,5.000000 
 30,1100,+50,5.300000 
 30,1100,+51,5.500000 
 30,1100,+52,5.500000 
 30,1100,+53,5.400000 
 30,1100,+54,5.300000 
 30,1100,+55,5.200000 
 30,1100,+56,4.800000 
 30,1100,+57,4.400000 
 30,1100,+58,4.000000 
 30,1100,+59,3.800000 
 30,1100,+60,3.600000 
 30,1100,+61,4.100000 
 30,1100,+62,4.500000 
 30,1100,+63,4.300000 
 30,1100,+64,4.300000 
 30,1100,+65,4.300000 
 30,1100,+66,4.300000 
 30,1100,+67,4.200000 
 30,1100,+68,4.000000 
 30,1100,+69,3.100000 
 30,1100,+70,3.100000 
 30,1100,+71,3.100000 
 30,1100,+72,2.900000 
 30,1100,+73,2.900000 
 30,1100,+74,2.700000 
 30,1100,+75,2.600000 
 30,1100,+76,2.500000 
 30,1400,+6,1.400000 
 30,1400,+7,1.300000 
 30,1400,+8,1.300000 
 30,1400,+9,1.400000 
 30,1400,+10,1.500000 
 30,1400,+11,1.500000 
 30,1400,+12,1.200000 
 30,1400,+13,1.600000 
 30,1400,+14,2.600000 
 30,1400,+15,3.400000 
 30,1400,+16,3.900000 
 30,1400,+17,3.300000 
 30,1400,+18,3.000000 
 30,1400,+19,2.800000 
 30,1400,+20,2.600000 
 30,1400,+21,2.500000 
 30,1400,+22,2.600000 
 30,1400,+23,2.700000 
 30,1400,+24,2.800000 
 30,1400,+25,2.900000 
 30,1400,+26,2.900000 
 30,1400,+27,2.900000 
 30,1400,+28,2.800000 
 30,1400,+29,2.600000 
 30,1400,+30,2.900000 
 30,1400,+31,3.400000 
 30,1400,+32,3.100000 
 30,1400,+33,2.700000 
 30,1400,+34,2.900000 
 30,1400,+35,3.200000 
 30,1400,+36,3.500000 
 30,1400,+37,4.000000 
 30,1400,+38,4.400000 
 30,1400,+39,5.000000 
 30,1400,+40,5.300000 
 30,1400,+41,5.000000 
 30,1400,+42,3.800000 
 30,1400,+43,4.200000 
 30,1400,+44,4.800000 
 30,1400,+45,4.900000 
 30,1400,+46,5.000000 
 30,1400,+47,5.300000 
 30,1400,+48,5.500000 
 30,1400,+49,5.500000 
 30,1400,+50,5.400000 
 30,1400,+51,5.300000 
 30,1400,+52,5.200000 
 30,1400,+53,4.800000 
 30,1400,+54,4.400000 
 30,1400,+55,4.000000 
 30,1400,+56,3.800000 
 30,1400,+57,3.600000 
 30,1400,+58,4.100000 
 30,1400,+59,4.500000 
 30,1400,+60,4.300000 
 30,1400,+61,4.300000 
 30,1400,+62,4.300000 
 30,1400,+63,4.300000 
 30,1400,+64,4.200000 
 30,1400,+65,4.000000 
 30,1400,+66,3.100000 
 30,1400,+67,3.100000 
 30,1400,+68,3.100000 
 30,1400,+69,2.900000 
 30,1400,+70,2.900000 
 30,1400,+71,2.700000 
 30,1400,+72,2.600000 
 30,1400,+73,2.500000 
 30,1700,+6,1.400000 
 30,1700,+7,1.500000 
 30,1700,+8,1.500000 
 30,1700,+9,1.200000 
 30,1700,+10,1.600000 
 30,1700,+11,2.600000 
 30,1700,+12,3.400000 
 30,1700,+13,3.900000 
 30,1700,+14,3.300000 
 30,1700,+15,3.000000 
 30,1700,+16,2.800000 
 30,1700,+17,2.600000 
 30,1700,+18,2.500000 
 30,1700,+19,2.600000 
 30,1700,+20,2.700000 
 30,1700,+21,2.800000 
 30,1700,+22,2.900000 
 30,1700,+23,2.900000 
 30,1700,+24,2.900000 
 30,1700,+25,2.800000 
 30,1700,+26,2.600000 
 30,1700,+27,2.900000 
 30,1700,+28,3.400000 
 30,1700,+29,3.100000 
 30,1700,+30,2.700000 
 30,1700,+31,2.900000 
 30,1700,+32,3.200000 
 30,1700,+33,3.500000 
 30,1700,+34,4.000000 
 30,1700,+35,4.400000 
 30,1700,+36,5.000000 
 30,1700,+37,5.300000 
 30,1700,+38,5.000000 
 30,1700,+39,3.800000 
 30,1700,+40,4.200000 
 30,1700,+41,4.800000 
 30,1700,+42,4.900000 
 30,1700,+43,5.000000 
 30,1700,+44,5.300000 
 30,1700,+45,5.500000 
 30,1700,+46,5.500000 
 30,1700,+47,5.400000 
 30,1700,+48,5.300000 
 30,1700,+49,5.200000 
