 format: day,hour,forecast,value  location:51_129 Start : 20230101 
2,500,29,-5
2,500,30,-6
2,500,31,-6
2,500,32,-6
2,500,33,-6
2,500,34,-7
2,500,35,-8
2,500,36,-7
2,500,37,-8
2,500,38,-8
2,500,39,-8
2,500,40,-8
2,500,41,-8
2,500,42,-9
2,500,43,-7
2,500,44,-4
2,500,45,-2
2,500,46,-1
2,500,47,0
2,500,48,1
2,500,49,1
2,500,50,0
2,500,51,-1
2,500,52,-3
2,500,53,-4
2,500,54,-5
2,500,55,-5
2,500,56,-5
2,500,57,-6
2,500,58,-7
2,800,6,-8
2,800,7,-8
2,800,8,-9
2,800,9,-9
2,800,10,-9
2,800,11,-9
2,800,12,-10
2,800,13,-10
2,800,14,-10
2,800,15,-10
2,800,16,-8
2,800,17,-6
2,800,18,-4
2,800,19,-3
2,800,20,-2
2,800,21,-1
2,800,22,-1
2,800,23,-2
2,800,24,-3
2,800,25,-4
2,800,26,-5
2,800,27,-6
2,800,28,-6
2,800,29,-6
2,800,30,-6
2,800,31,-7
2,800,32,-7
2,800,33,-7
2,800,34,-8
2,800,35,-8
2,800,36,-8
2,800,37,-9
2,800,38,-9
2,800,39,-9
2,800,40,-7
2,800,41,-4
2,800,42,-2
2,800,43,-1
2,800,44,0
2,800,45,0
2,800,46,0
2,800,47,-1
2,800,48,-2
2,800,49,-4
2,800,50,-4
2,800,51,-5
2,800,52,-6
2,800,53,-6
2,800,54,-7
2,800,55,-7
2,800,56,-8
2,800,57,-8
2,800,58,-8
2,800,59,-9
2,800,60,-9
2,800,61,-9
2,800,62,-9
2,800,63,-9
2,800,64,-8
2,800,65,-4
2,800,66,-3
2,800,67,-1
2,800,68,0
2,800,69,0
2,800,70,0
2,800,71,-1
2,800,72,-2
2,800,73,-3
2,800,74,-4
2,800,75,-5
2,800,76,-5
2,800,77,-5
2,800,78,-6
2,800,79,-6
2,1100,6,-9
2,1100,7,-9
2,1100,8,-9
2,1100,9,-10
2,1100,10,-10
2,1100,11,-10
2,1100,12,-10
2,1100,13,-8
2,1100,14,-6
2,1100,15,-4
2,1100,16,-3
2,1100,17,-2
2,1100,18,-1
2,1100,19,-1
2,1100,20,-2
2,1100,21,-3
2,1100,22,-4
2,1100,23,-5
2,1100,24,-6
2,1100,25,-6
2,1100,26,-6
2,1100,27,-6
2,1100,28,-7
2,1100,29,-7
2,1100,30,-7
2,1100,31,-8
2,1100,32,-8
2,1100,33,-8
2,1100,34,-9
2,1100,35,-9
2,1100,36,-9
2,1100,37,-7
2,1100,38,-4
2,1100,39,-2
2,1100,40,-1
2,1100,41,0
2,1100,42,0
2,1100,43,0
2,1100,44,-1
2,1100,45,-2
2,1100,46,-4
2,1100,47,-4
2,1100,48,-5
2,1100,49,-6
2,1100,50,-6
2,1100,51,-7
2,1100,52,-7
2,1100,53,-8
2,1100,54,-8
2,1100,55,-8
2,1100,56,-9
2,1100,57,-9
2,1100,58,-9
2,1100,59,-9
2,1100,60,-9
2,1100,61,-8
2,1100,62,-4
2,1100,63,-3
2,1100,64,-1
2,1100,65,0
2,1100,66,0
2,1100,67,0
2,1100,68,-1
2,1100,69,-2
2,1100,70,-3
2,1100,71,-4
2,1100,72,-5
2,1100,73,-5
2,1100,74,-5
2,1100,75,-6
2,1100,76,-6
2,1400,6,-10
2,1400,7,-10
2,1400,8,-10
2,1400,9,-10
2,1400,10,-8
2,1400,11,-6
2,1400,12,-4
2,1400,13,-3
2,1400,14,-2
2,1400,15,-1
2,1400,16,-1
2,1400,17,-2
2,1400,18,-3
2,1400,19,-4
2,1400,20,-5
2,1400,21,-6
2,1400,22,-6
2,1400,23,-6
2,1400,24,-6
2,1400,25,-7
2,1400,26,-7
2,1400,27,-7
2,1400,28,-8
2,1400,29,-8
2,1400,30,-8
2,1400,31,-9
2,1400,32,-9
2,1400,33,-9
2,1400,34,-7
2,1400,35,-4
2,1400,36,-2
2,1400,37,-1
2,1400,38,0
2,1400,39,0
2,1400,40,0
2,1400,41,-1
2,1400,42,-2
2,1400,43,-4
2,1400,44,-4
2,1400,45,-5
2,1400,46,-6
2,1400,47,-6
2,1400,48,-7
2,1400,49,-7
2,1400,50,-8
2,1400,51,-8
2,1400,52,-8
2,1400,53,-9
2,1400,54,-9
2,1400,55,-9
2,1400,56,-9
2,1400,57,-9
2,1400,58,-8
2,1400,59,-4
2,1400,60,-3
